date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:28	40644/40644	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/index-3.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/index-3.html	(from )
20:40:29	116/116	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2015:10:28%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
20:40:30	153105/153105	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f1-25611%22	https://templates.hibootstrap.com/maxon/default/assets/css/bootstrap.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:30	60562/60562	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f1-ec92%22	https://templates.hibootstrap.com/maxon/default/assets/css/animate.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/animate.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:30	5517/5517	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-158d%22	https://templates.hibootstrap.com/maxon/default/assets/css/meanmenu.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/meanmenu.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:30	63235/63235	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-f703%22	https://templates.hibootstrap.com/maxon/default/assets/css/boxicons.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/boxicons.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:30	1496/1496	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-6bc%22	https://templates.hibootstrap.com/maxon/default/assets/css/flaticon.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/flaticon.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:31	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-d17%22	https://templates.hibootstrap.com/maxon/default/assets/css/owl.carousel.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:31	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-3f5%22	https://templates.hibootstrap.com/maxon/default/assets/css/owl.theme.default.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/owl.theme.default.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:32	3116/3116	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-c2c%22	https://templates.hibootstrap.com/maxon/default/assets/css/odometer.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/odometer.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:32	3070/3070	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-bfe%22	https://templates.hibootstrap.com/maxon/default/assets/css/nice-select.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/nice-select.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:32	5235/5235	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-1473%22	https://templates.hibootstrap.com/maxon/default/assets/css/magnific-popup.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/magnific-popup.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:32	3220/3220	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-c94%22	https://templates.hibootstrap.com/maxon/default/assets/css/imagelightbox.min.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/imagelightbox.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:33	119897/119897	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f4-24587%22	https://templates.hibootstrap.com/maxon/default/assets/css/style.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/style.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:33	12933/12933	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-416f%22	https://templates.hibootstrap.com/maxon/default/assets/css/responsive.css	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:34	4076/4076	---M--	200	added ('OK')	image/png	etag:%22602a55fb-1392%22	https://templates.hibootstrap.com/maxon/default/assets/img/favicon.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:34	5824/5824	---M--	200	added ('OK')	image/png	etag:%22602a55fa-24f5%22	https://templates.hibootstrap.com/maxon/default/assets/img/english.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/english.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:34	3893/3893	---M--	200	added ('OK')	image/png	etag:%22602a55f9-17ef%22	https://templates.hibootstrap.com/maxon/default/assets/img/arab.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/arab.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:35	3751/3751	---M--	200	added ('OK')	image/png	etag:%22602a55fb-194a%22	https://templates.hibootstrap.com/maxon/default/assets/img/germany.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/germany.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:35	3891/3891	---M--	200	added ('OK')	image/png	etag:%22602a55fd-13f9%22	https://templates.hibootstrap.com/maxon/default/assets/img/portugal.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/portugal.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:35	3923/3923	---M--	200	added ('OK')	image/png	etag:%22602a55fa-1631%22	https://templates.hibootstrap.com/maxon/default/assets/img/china.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/china.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:35	14651/14651	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/wishlist.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/wishlist.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:36	15942/15942	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/cart.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/cart.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:36	13225/13225	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/my-account.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/my-account.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:36	44344/44344	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/index.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/index.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:36	2801/2801	---M--	200	added ('OK')	image/png	etag:%22602a55fc-1417%22	https://templates.hibootstrap.com/maxon/default/assets/img/logo.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/logo.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:37	41570/41570	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/index-2.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/index-2.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:37	17088/17088	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:20%20GMT	https://templates.hibootstrap.com/maxon/default/about.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/about.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:37	14864/14864	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/team.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/team.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:38	13332/13332	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/gallery.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/gallery.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:38	14920/14920	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/compare.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/compare.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:38	12070/12070	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/order-tracking.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/order-tracking.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:38	17770/17770	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/faq.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/faq.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:38	17419/17419	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/terms-of-service.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/terms-of-service.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:39	17629/17629	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/privacy-policy.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/privacy-policy.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:39	12046/12046	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/error-404.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/error-404.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:39	3234/3234	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/coming-soon.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/coming-soon.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:40	23569/23569	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/shop.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/shop.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:40	15627/15627	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/checkout.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/checkout.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:40	27895/27895	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/products-details.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/products-details.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:40	14848/14848	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/blog.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/blog.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:41	17286/17286	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/blog-right-sidebar.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/blog-right-sidebar.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:41	21171/21171	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:20%20GMT	https://templates.hibootstrap.com/maxon/default/blog-details.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/blog-details.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:41	14960/14960	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/contact.html	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/contact.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:42	143415/143415	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-264e7%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-1.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:42	90346/90346	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-186ca%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:42	105078/105078	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-1c140%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-3.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-3.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:42	120471/120471	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-1f70d%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-4.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-4.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:42	66609/66609	---M--	200	added ('OK')	image/jpeg	etag:%22602a562d-12b8c%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-5.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-5.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:43	78555/78555	---M--	200	added ('OK')	image/jpeg	etag:%22602a562d-151bf%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-6.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-6.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:43	27654/27654	---M--	200	added ('OK')	image/png	etag:%22602a562a-b73d%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-1.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-1.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:43	20313/20313	---M--	200	added ('OK')	image/png	etag:%22602a562a-a247%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-2.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-2.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:43	22747/22747	---M--	200	added ('OK')	image/png	etag:%22602a562b-b132%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-3.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-3.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:44	22370/22370	---M--	200	added ('OK')	image/png	etag:%22602a562b-9b7b%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-4.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-4.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:44	134092/134092	---M--	200	added ('OK')	image/jpeg	etag:%22602a5634-22f19%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-1.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
20:40:44	85820/85820	---M--	200	added ('OK')	image/jpeg	etag:%22602a5634-1799e%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
